20260211_HM0467CuNb3Zr2_chiAC_vs_T_B_.001.txt Wed, Feb 11, 2026 1:29:59 PM Gabriele
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

1T
Lockin_V_001	Chan2_V_001	Temperature_001	Field_001	Timestamp_001
1.490130000E-8	3.725310000E-8	1.200080000E+1	9.999703125E+3	2.800000000E-2
0.000000000E+0	-5.960510000E-8	1.198950000E+1	9.999703125E+3	3.883600000E+1
7.450640000E-9	-2.235190000E-8	1.197890000E+1	9.999703125E+3	4.043900000E+1
-4.470370000E-8	0.000000000E+0	1.196840000E+1	9.999703125E+3	4.172200000E+1
-2.980250000E-8	3.725310000E-8	1.195610000E+1	9.999703125E+3	4.285900000E+1
0.000000000E+0	-6.705570000E-8	1.194320000E+1	9.999703125E+3	4.402800000E+1
7.450640000E-9	-5.960510000E-8	1.192930000E+1	9.999703125E+3	4.526700000E+1
-5.215430000E-8	3.725310000E-8	1.191550000E+1	9.999703125E+3	4.645400000E+1
-5.215430000E-8	-3.725310000E-8	1.190130000E+1	9.999703125E+3	4.763200000E+1
-2.980250000E-8	-1.490130000E-8	1.188790000E+1	9.999703125E+3	4.887900000E+1
0.000000000E+0	6.705570000E-8	1.187490000E+1	9.999703125E+3	5.005600000E+1
-5.215430000E-8	1.490130000E-8	1.186280000E+1	9.999703125E+3	5.124500000E+1
-1.490130000E-8	6.705570000E-8	1.184990000E+1	9.999703125E+3	5.256600000E+1
-6.705570000E-8	3.725310000E-8	1.183900000E+1	9.999703125E+3	5.378900000E+1
-6.705570000E-8	4.470370000E-8	1.182850000E+1	9.999703125E+3	5.505000000E+1
-5.215430000E-8	6.705570000E-8	1.181630000E+1	9.999703125E+3	5.631300000E+1
-3.725310000E-8	7.450640000E-9	1.180570000E+1	9.999703125E+3	5.750400000E+1
0.000000000E+0	8.940740000E-8	1.179390000E+1	9.999703125E+3	5.920600000E+1
