20251108_HM500GaNbZr2_chiAC_vs_T_B_0T.003.txt Sat, Nov 8, 2025 2:18:14 PM Gabriele
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0


Lockin_V_003	Chan2_V_003	Temperature_003	Field_003	Timestamp_003
7.450630000E-8	-2.086170000E-7	1.200200000E+1	7.522476465E-2	2.800000000E-2
4.842910000E-7	-9.685800000E-8	1.199000000E+1	7.522476465E-2	1.095870000E+2
5.587970000E-7	-3.725310000E-8	1.197870000E+1	7.522476465E-2	1.111860000E+2
3.799810000E-7	1.862650000E-7	1.196790000E+1	7.522476465E-2	1.124070000E+2
3.650800000E-7	1.639140000E-7	1.195760000E+1	7.522476465E-2	1.131260000E+2
5.960510000E-8	-1.937160000E-7	1.194640000E+1	7.522476465E-2	1.139410000E+2
3.576300000E-7	-1.639140000E-7	1.193250000E+1	7.522476465E-2	1.148000000E+2
4.321350000E-7	2.011670000E-7	1.191860000E+1	7.522476465E-2	1.158210000E+2
3.948830000E-7	2.384200000E-7	1.190060000E+1	7.522476465E-2	1.165340000E+2
5.215440000E-7	-6.705570000E-8	1.188120000E+1	7.522476465E-2	1.174680000E+2
1.862650000E-7	1.490130000E-7	1.186420000E+1	7.522476465E-2	1.184770000E+2
4.768410000E-7	-2.235180000E-7	1.185350000E+1	7.522476465E-2	1.187400000E+2
7.450630000E-8	-6.705570000E-8	1.184300000E+1	7.522476465E-2	1.191610000E+2
4.917420000E-7	1.564630000E-7	1.182360000E+1	7.522476465E-2	1.201300000E+2
4.544870000E-7	1.862650000E-7	1.181320000E+1	7.522476465E-2	1.204850000E+2
5.066430000E-7	2.235190000E-8	1.179260000E+1	7.522476465E-2	1.214010000E+2
1.266610000E-7	-2.160680000E-7	1.177520000E+1	7.522476465E-2	1.225460000E+2
2.235190000E-8	-5.960510000E-8	1.176430000E+1	7.522476465E-2	1.227500000E+2
6.705570000E-8	-7.450630000E-8	1.174760000E+1	7.522476465E-2	1.238220000E+2
5.513470000E-7	7.450640000E-9	1.173610000E+1	7.522476465E-2	1.240970000E+2
4.693880000E-7	-1.937160000E-7	1.172040000E+1	7.522476465E-2	1.252000000E+2
1.713640000E-7	1.788150000E-7	1.170210000E+1	7.522476465E-2	1.258330000E+2
3.427290000E-7	2.160680000E-7	1.168470000E+1	7.522476465E-2	1.267490000E+2
3.129260000E-7	-2.607720000E-7	1.167170000E+1	7.522476465E-2	1.275500000E+2
