20251108_HM500GaNbZr2_chiAC_vs_T_B_2T.001.txt Sat, Nov 8, 2025 3:17:46 PM Gabriele
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0


Lockin_V_001	Chan2_V_001	Temperature_001	Field_001	Timestamp_001
-2.607720000E-7	-1.490130000E-7	1.124590000E+1	1.999961523E+4	8.238800000E+1
-2.756730000E-7	-8.195680000E-8	1.123190000E+1	1.999961523E+4	8.328400000E+1
-4.172340000E-7	-1.341110000E-7	1.121730000E+1	1.999961523E+4	8.419800000E+1
-3.874320000E-7	-1.788150000E-7	1.119830000E+1	1.999961523E+4	8.527100000E+1
-9.685800000E-8	7.450640000E-9	1.118410000E+1	1.999961523E+4	8.647300000E+1
-5.140940000E-7	-3.725310000E-8	1.116530000E+1	1.999961523E+4	8.726000000E+1
-4.246850000E-7	1.713640000E-7	1.114520000E+1	1.999961523E+4	8.836600000E+1
-9.685800000E-8	2.384200000E-7	1.113070000E+1	1.999961523E+4	8.912800000E+1
-5.960510000E-8	1.490130000E-8	1.111210000E+1	1.999961523E+4	9.025000000E+1
-4.097840000E-7	2.458710000E-7	1.109530000E+1	1.999961523E+4	9.143600000E+1
-5.736980000E-7	-8.940740000E-8	1.107930000E+1	1.999961523E+4	9.210100000E+1
-1.937160000E-7	-1.415620000E-7	1.106060000E+1	1.999961523E+4	9.313800000E+1
-1.490130000E-7	3.129260000E-7	1.104270000E+1	1.999961523E+4	9.432900000E+1
-4.246850000E-7	-2.235190000E-8	1.102530000E+1	1.999961523E+4	9.515400000E+1
-3.054760000E-7	-2.086170000E-7	1.100580000E+1	1.999961523E+4	9.621100000E+1
-1.490130000E-8	1.117590000E-7	1.099280000E+1	1.999961523E+4	9.704500000E+1
-3.799810000E-7	3.278270000E-7	1.097400000E+1	1.999961523E+4	9.807400000E+1
-3.948830000E-7	-1.788150000E-7	1.095890000E+1	1.999961523E+4	9.926600000E+1
-2.086170000E-7	-1.713640000E-7	1.094380000E+1	1.999961523E+4	9.995700000E+1
-1.341110000E-7	-1.937160000E-7	1.092610000E+1	1.999961523E+4	1.010270000E+2
-3.948830000E-7	-1.639140000E-7	1.091080000E+1	1.999961523E+4	1.019610000E+2
-4.991930000E-7	2.086170000E-7	1.089650000E+1	1.999961523E+4	1.028970000E+2
5.215430000E-8	2.980250000E-8	1.088020000E+1	1.999961523E+4	1.040610000E+2
-3.948830000E-7	2.980250000E-7	1.086250000E+1	1.999961523E+4	1.048780000E+2
-4.023330000E-7	2.682230000E-7	1.085080000E+1	1.999961523E+4	1.059600000E+2
