20251108_HM500GaNbZr2_chiAC_vs_T_B_1T.001.txt Sat, Nov 8, 2025 2:46:46 PM Gabriele
Magnet: None
Trigger spacing of 0.010000 on column #3
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0


Lockin_V_001	Chan2_V_001	Temperature_001	Field_001	Timestamp_001
-3.054760000E-7	2.533220000E-7	1.200200000E+1	9.999657227E+3	2.700000000E-2
-7.450630000E-8	0.000000000E+0	1.198950000E+1	9.999657227E+3	4.026200000E+1
-4.023330000E-7	-1.862650000E-7	1.197870000E+1	9.999657227E+3	4.139700000E+1
-1.639140000E-7	-1.788150000E-7	1.196600000E+1	9.999657227E+3	4.262300000E+1
-5.811490000E-7	4.470370000E-8	1.195280000E+1	9.999657227E+3	4.340600000E+1
-4.470370000E-8	5.960510000E-8	1.193980000E+1	9.999657227E+3	4.420600000E+1
-4.470370000E-7	-1.192100000E-7	1.192510000E+1	9.999657227E+3	4.499600000E+1
7.450640000E-9	4.470370000E-8	1.191030000E+1	9.999657227E+3	4.582500000E+1
-4.172340000E-7	2.384200000E-7	1.189280000E+1	9.999657227E+3	4.665300000E+1
8.195680000E-8	-7.450630000E-8	1.187490000E+1	9.999657227E+3	4.743800000E+1
-4.470370000E-7	-6.705570000E-8	1.185750000E+1	9.999657227E+3	4.823900000E+1
-6.705570000E-8	1.713640000E-7	1.183990000E+1	9.999657227E+3	4.902500000E+1
-2.309690000E-7	-2.309690000E-7	1.182150000E+1	9.999657227E+3	4.980900000E+1
-3.501790000E-7	2.458710000E-7	1.180420000E+1	9.999657227E+3	5.061200000E+1
-2.756730000E-7	-2.607720000E-7	1.178560000E+1	9.999657227E+3	5.142600000E+1
-5.513470000E-7	7.450630000E-8	1.176870000E+1	9.999657227E+3	5.219900000E+1
-4.917420000E-7	-1.266610000E-7	1.175280000E+1	9.999657227E+3	5.307500000E+1
-2.235180000E-7	2.831240000E-7	1.173530000E+1	9.999657227E+3	5.385700000E+1
-2.235190000E-8	0.000000000E+0	1.172030000E+1	9.999657227E+3	5.461400000E+1
-5.215440000E-7	-7.450640000E-9	1.170300000E+1	9.999657227E+3	5.542100000E+1
-2.607720000E-7	2.756730000E-7	1.168830000E+1	9.999657227E+3	5.618200000E+1
-4.544870000E-7	-1.564630000E-7	1.167340000E+1	9.999657227E+3	5.701600000E+1
-5.215430000E-8	2.011670000E-7	1.165770000E+1	9.999657227E+3	5.782700000E+1
6.631050000E-7	1.490120000E-6	1.164120000E+1	9.999657227E+3	5.861200000E+1
-1.564630000E-7	5.886000000E-7	1.162560000E+1	9.999657227E+3	5.939300000E+1
-1.490130000E-7	-1.862650000E-7	1.161320000E+1	9.999657227E+3	6.019300000E+1
-5.886000000E-7	1.490130000E-7	1.159850000E+1	9.999657227E+3	6.101000000E+1
-2.086170000E-7	-1.639140000E-7	1.158550000E+1	9.999657227E+3	6.181800000E+1
-2.682230000E-7	-1.639140000E-7	1.157040000E+1	9.999657227E+3	6.273100000E+1
-1.415620000E-7	1.937160000E-7	1.155760000E+1	9.999657227E+3	6.356700000E+1
-1.117590000E-7	1.862650000E-7	1.154440000E+1	9.999657227E+3	6.446700000E+1
-4.544870000E-7	-1.341110000E-7	1.153120000E+1	9.999657227E+3	6.526100000E+1
-5.513470000E-7	8.940740000E-8	1.151820000E+1	9.999657227E+3	6.619100000E+1
-3.203770000E-7	-1.862650000E-7	1.150700000E+1	9.999657227E+3	6.704200000E+1
-1.490130000E-7	-1.788150000E-7	1.149490000E+1	9.999657227E+3	6.809900000E+1
-1.192100000E-7	2.309690000E-7	1.148220000E+1	9.999657227E+3	6.876100000E+1
-1.490130000E-7	2.011670000E-7	1.147010000E+1	9.999657227E+3	6.984000000E+1
-5.140940000E-7	1.266610000E-7	1.145500000E+1	9.999657227E+3	7.050500000E+1
-7.450630000E-8	1.862650000E-7	1.144270000E+1	9.999657227E+3	7.128300000E+1
-3.874320000E-7	-2.011670000E-7	1.142840000E+1	9.999657227E+3	7.225100000E+1
-3.501790000E-7	2.384200000E-7	1.141690000E+1	9.999657227E+3	7.304600000E+1
-3.129260000E-7	2.458710000E-7	1.140040000E+1	9.999657227E+3	7.393900000E+1
-5.960510000E-8	-1.192100000E-7	1.138810000E+1	9.999657227E+3	7.472300000E+1
-4.395860000E-7	1.937160000E-7	1.137350000E+1	9.999657227E+3	7.571600000E+1
-3.427290000E-7	2.533220000E-7	1.136060000E+1	9.999657227E+3	7.645500000E+1
2.235190000E-8	-7.450640000E-9	1.134470000E+1	9.999657227E+3	7.740200000E+1
-4.619380000E-7	3.725310000E-8	1.133070000E+1	9.999657227E+3	7.820400000E+1
